date,p50 deploy/adservice,p50 deploy/cartservice,p50 deploy/checkoutservice,p50 deploy/currencyservice,p50 deploy/emailservice,p50 deploy/frontend,p50 deploy/loadgenerator,p50 deploy/paymentservice,p50 deploy/productcatalogservice,p50 deploy/recommendationservice,p50 deploy/redis-cart,p50 deploy/shippingservice,p95 deploy/adservice,p95 deploy/cartservice,p95 deploy/checkoutservice,p95 deploy/currencyservice,p95 deploy/emailservice,p95 deploy/loadgenerator,p95 deploy/paymentservice,p95 deploy/productcatalogservice,p95 deploy/recommendationservice,p95 deploy/redis-cart,p95 deploy/shippingservice,p99 deploy/adservice,p99 deploy/cartservice,p99 deploy/checkoutservice,p99 deploy/currencyservice,p99 deploy/emailservice,p99 deploy/frontend,p99 deploy/loadgenerator,p99 deploy/paymentservice,p99 deploy/productcatalogservice,p99 deploy/recommendationservice,p99 deploy/redis-cart,p99 deploy/shippingservice,🔒deploy/adservice,🔒deploy/cartservice,🔒deploy/checkoutservice,🔒deploy/currencyservice,🔒deploy/emailservice,🔒deploy/frontend,🔒deploy/loadgenerator,🔒deploy/paymentservice,🔒deploy/productcatalogservice,🔒deploy/recommendationservice,🔒deploy/redis-cart,🔒deploy/shippingservice,deploy/adservice,deploy/cartservice,deploy/checkoutservice,deploy/currencyservice,deploy/emailservice,deploy/frontend,deploy/loadgenerator,deploy/paymentservice,deploy/productcatalogservice,deploy/recommendationservice,deploy/redis-cart,deploy/shippingservice,p95 deploy/frontend
2021-10-07 09:18:00,1.0,-0.6857142857142859,-0.7979197622585439,-0.9109395464258635,-0.8095238095238096,-0.859180035650624,-0.9999999999999998,-0.8571428571428572,-0.9339650145772618,0.1555555555555559,1.0,-0.47142857142857153,-0.7768606115830946,-0.9990092171928352,-0.8703491439695794,-0.98184191331721,-0.9777922926192032,-0.9999999999999998,-0.9750195160031226,-0.9947880582527686,-0.9976252118096894,-0.5384615384615383,-0.9714500375657402,-0.05662199906138854,-0.9980960010043072,-0.8683663327713762,-0.9863985932501429,-0.9794730716326315,-0.9800947695212505,-1.0,-0.9791327029670689,-0.9997833290817847,-0.9995758473770605,-0.507537688442211,-0.9396821965192952,-0.7065421475203985,-0.6996805111821087,-0.4736842105263157,-0.7582901595351518,-0.9000000000000001,-0.7003257328990229,-0.001099999999382817,-0.7894736842105262,-0.682288496652465,-0.719268205390915,-1.0,-0.7241034448272412,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,1.0,-0.9819600581933607
2021-10-07 09:18:05,0.5,-0.20000000000000018,-0.9167904903417533,-0.9109395464258635,-0.7142857142857142,-0.859180035650624,-0.9999999999999998,-0.8571428571428572,-0.904731861198738,0.1555555555555559,1.0,-0.47142857142857153,-0.9314907481498214,-0.9984230305802361,-0.9340283463420846,-0.98184191331721,-0.976485956890921,-0.18918918918918926,-0.9750195160031226,-0.9924807738410077,-0.9976252118096894,-0.5384615384615383,-0.9714500375657402,-0.938050303616911,-0.9957316945591062,-0.9345121996723236,-0.9863985932501429,-0.9792614538144113,-0.9800947695212505,-0.23857868020304585,-0.9791327029670689,-0.9799816498456921,-0.9995758473770605,-0.507537688442211,-0.9396821965192952,-0.728281537934671,-0.6869009584664538,-0.6842105263157894,-0.7582901595351518,-0.7000000000000002,-0.7003257328990229,-0.001099999999382817,-0.7894736842105262,-0.7127206329884359,-0.719268205390915,-1.0,-0.7241034448272412,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,1.0,-0.9819600581933607
2021-10-07 09:18:10,0.5,-0.20000000000000018,-0.9167904903417533,-0.9126659856996934,-0.7142857142857142,-0.8722943722943725,-0.9999999999999998,-0.4285714285714286,-0.904731861198738,-0.2571428571428567,1.0,-0.44360902255639,-0.9314907481498214,-0.9984230305802361,-0.9340283463420846,-0.9777035586778764,-0.976485956890921,-0.18918918918918926,-0.9453551912568307,-0.9924807738410077,-0.9941039741481944,-0.5384615384615383,-0.969947407963937,-0.938050303616911,-0.9957316945591062,-0.9345121996723236,-0.9717802588928197,-0.9792614538144113,-0.9819538497848623,-0.23857868020304585,-0.9576133029018585,-0.9799816498456921,-0.9568241881752549,-0.507537688442211,-0.9178467192735921,-0.728281537934671,-0.6869009584664538,-0.6842105263157894,-0.7293676145222638,-0.7000000000000002,-0.719869706840391,-0.001099999999382817,-0.6842105263157894,-0.7127206329884359,-0.815769759787788,-1.0,-0.7413793103448275,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.9921086276065777
2021-10-07 09:18:15,0.2708333333333335,-0.49032258064516165,-0.7830609212481427,-0.9126659856996934,-0.5428571428571429,-0.8722943722943725,-0.9999999999999998,-0.4285714285714286,-0.9561046511627929,-0.2571428571428567,1.0,-0.44360902255639,-0.9408249135689973,-0.9981256895448597,-0.864284458029341,-0.9777035586778764,-0.9581972566949707,-0.45945945945945943,-0.9453551912568307,-0.9965354728308132,-0.9941039741481944,-0.5384615384615383,-0.969947407963937,-0.8457395670538062,-0.9985702571644064,-0.8672356341918728,-0.9717802588928197,-0.9593693789017036,-0.9819538497848623,-0.4923857868020305,-0.9576133029018585,-0.9998559726260701,-0.9568241881752549,-0.507537688442211,-0.9178467192735921,-0.7826300139703526,-0.6869009584664538,-0.5789473684210525,-0.7293676145222638,-0.40000000000000013,-0.719869706840391,-0.001099999999382817,-0.6842105263157894,-0.682288496652465,-0.815769759787788,-1.0,-0.7413793103448275,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.9921086276065777
2021-10-07 09:18:20,0.2708333333333335,-0.49032258064516165,-0.7830609212481427,-0.9282957371987306,-0.5428571428571429,-0.8720538720538722,-0.9999999999999998,-0.5714285714285716,-0.9561046511627929,-0.3599999999999999,1.0,-0.7885714285714283,-0.9408249135689973,-0.9981256895448597,-0.864284458029341,-0.9877538485162579,-0.9581972566949707,-0.45945945945945943,-0.970856102003643,-0.9965354728308132,-0.9982901525029765,-0.5384615384615383,-0.9988580015026296,-0.8457395670538062,-0.9985702571644064,-0.8672356341918728,-0.9847884578716551,-0.9593693789017036,-0.9579165229389445,-0.4923857868020305,-0.9785530558272653,-0.9998559726260701,-0.9996946101114835,-0.507537688442211,-0.9405469678953627,-0.7826300139703526,-0.6869009584664538,-0.5789473684210525,-0.8367942102844188,-0.40000000000000013,-0.7719869706840392,-0.001099999999382817,-0.5789473684210525,-0.682288496652465,-0.7543596797170506,-1.0,-0.6551724137931034,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.9473614601243222
2021-10-07 09:18:25,0.18269230769230793,-0.2434782608695656,-0.9985141158989599,-0.9282957371987306,-0.7142857142857142,-0.8720538720538722,-0.9999999999999998,-0.5714285714285716,-0.9052301255230129,-0.3599999999999999,1.0,-0.7885714285714283,-0.9346608420657679,-0.7731234803464785,-0.8648909266233648,-0.9877538485162579,-0.9503592423252777,-0.45945945945945943,-0.970856102003643,-0.9925201003376551,-0.9982901525029765,-0.5384615384615383,-0.9988580015026296,-0.9218218186291709,-0.07155987434204325,-0.8673487040498231,-0.9847884578716551,-0.9580996719923819,-0.9579165229389445,-0.4923857868020305,-0.9785530558272653,-0.9924931186921345,-0.9996946101114835,-0.507537688442211,-0.9405469678953627,-0.836978490006034,-0.8402555910543132,-0.7894736842105262,-0.8367942102844188,-1.0,-0.7719869706840392,-0.001099999999382817,-0.5789473684210525,-0.8088861838101036,-0.7543596797170506,-1.0,-0.6551724137931034,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.9473614601243222
2021-10-07 09:18:30,0.18269230769230793,-0.2434782608695656,-0.9985141158989599,-0.898037900385712,-0.7142857142857142,-0.8834498834498836,-0.9999999999999998,-1.0,-0.9052301255230129,0.1809523809523812,1.0,-0.11904761904761862,-0.9346608420657679,-0.7731234803464785,-0.8648909266233648,-0.9791546700449154,-0.9503592423252777,-0.45945945945945943,-1.0,-0.9925201003376551,-0.9975924561105127,-0.5384615384615383,-0.8993238166791885,-0.9218218186291709,-0.07155987434204325,-0.8673487040498231,-0.9893646321052519,-0.9580996719923819,-0.8322107441767581,-0.4923857868020305,-1.0,-0.9924931186921345,-0.9995699969960544,-0.507537688442211,-0.916333369365474,-0.836978490006034,-0.8402555910543132,-0.7894736842105262,-0.8202670417056257,-1.0,-0.7980456026058633,-0.001099999999382817,-0.9999999999999999,-0.8088861838101036,-0.7982240226247201,-1.0,-0.8620689655172412,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-0.001099999999951251,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.9505356434334085
2021-10-07 09:18:35,0.3125,-0.745454545454546,-0.9992570579494799,-0.898037900385712,-0.8571428571428572,-0.8834498834498836,-1.0,-1.0,-0.941698841698841,0.1809523809523812,1.0,-0.11904761904761862,-0.8754857556347659,-0.999166383168677,-0.9946145588850681,-0.9791546700449154,-0.952971913781842,-0.45945945945945943,-1.0,-0.9953984658447864,-0.9975924561105127,-0.5384615384615383,-0.8993238166791885,0.6979127273058623,-0.9995780515046175,-0.9946540571161081,-0.9893646321052519,-0.9585229076288224,-0.8322107441767581,-0.4923857868020305,-1.0,-0.9998087049550892,-0.9995699969960544,-0.507537688442211,-0.916333369365474,-0.7500209283489436,-0.769968051118211,-0.9999999999999999,-0.8202670417056257,-0.8,-0.7980456026058633,-1.0,-0.9999999999999999,-0.7857577601947657,-0.7982240226247201,-1.0,-0.8620689655172412,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-1.0,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.9505356434334085
2021-10-07 09:18:40,0.3125,-0.745454545454546,-0.9992570579494799,-0.7882811774538026,-0.8571428571428572,-0.8694638694638696,-1.0,-0.7142857142857142,-0.941698841698841,-0.4666666666666668,1.0,-0.5934065934065922,-0.8754857556347659,-0.999166383168677,-0.9946145588850681,-0.9052401243809743,-0.952971913781842,-0.45945945945945943,-0.8829039812646371,-0.9953984658447864,-0.9199123155129731,-0.025641025641025772,-0.980465815176559,0.6979127273058623,-0.9995780515046175,-0.9946540571161081,-0.6337930693558746,-0.9585229076288224,-0.600430880581931,-0.4923857868020305,-0.9141397674165852,-0.9998087049550892,-0.9014503319528685,-0.005025125628140614,-0.9409793535833963,-0.7500209283489436,-0.769968051118211,-0.9999999999999999,-0.8182011456332765,-0.8,-0.7459283387622151,-1.0,-0.6842105263157894,-0.7857577601947657,-0.7806782854616524,-1.0,-0.6206896551724137,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,-1.0,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.5015650487148964
2021-10-07 09:18:45,0.12500000000000044,-0.2625000000000002,-0.9167904903417533,-0.7882811774538026,-0.8095238095238096,-0.8694638694638696,-1.0,-0.7142857142857142,0.13378839590443548,-0.4666666666666668,1.0,-0.5934065934065922,-0.3429099777557417,0.8452612979163756,-0.8776267670978658,-0.9052401243809743,-0.9516655780535599,-1.0,-0.8829039812646371,-0.047702598969183274,-0.9199123155129731,-0.025641025641025772,-0.980465815176559,-0.40203122935395263,0.9745934199946802,-0.8697231710667802,-0.6337930693558746,-0.9583112898106021,-0.600430880581931,-1.0,-0.9141397674165852,-0.9194261406289104,-0.9014503319528685,-0.005025125628140614,-0.9409793535833963,-0.8804572708345791,-0.757188498402556,-0.6842105263157894,-0.8182011456332765,-0.9000000000000001,-0.7459283387622151,1.0,-0.6842105263157894,-0.6932440657334145,-0.7806782854616524,-1.0,-0.6206896551724137,-0.0008999999997740815,-0.000699999999596912,-0.002199999999902502,-0.00029999999969732016,-9.999999929277692e-05,-9.999999929277692e-05,1.0,-1.0,-0.0008999999997740815,-9.999999747378752e-05,-1.0,-9.999999747378752e-05,-0.5015650487148964
